08:57:54.637 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Starting SpringmvcApplication using Java 1.8.0_74 on LAPTOP-9TAACR21 with PID 35100 (C:\Users\闫寅杰\Desktop\springMvcDemo\springmvc\target\classes started by 闫寅杰 in C:\Users\闫寅杰\Desktop\springMvcDemo)
09:21:01.197 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.197 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.222 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.222 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.222 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.222 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.222 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.223 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.223 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.223 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.232 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.232 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.232 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.232 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.232 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.232 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.232 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.232 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.244 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.244 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.244 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.244 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.244 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.244 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.244 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.244 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.254 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.254 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.254 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.254 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.254 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.254 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.255 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.255 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.293 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.293 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.293 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.293 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.293 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.293 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.293 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.293 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.313 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.314 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.314 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.314 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.314 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.314 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.314 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.314 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.364 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.365 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.365 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.365 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.365 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.365 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.365 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.365 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.433 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.434 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.434 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.434 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.434 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.434 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.434 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.434 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.451 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.451 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.451 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.452 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.452 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.452 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.452 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.452 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.461 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.462 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.462 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.462 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.462 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.462 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.462 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.462 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.469 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.469 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.469 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.469 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.469 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.469 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.469 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.469 [http-nio-8080-exec-6] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.476 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.476 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.476 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.476 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.476 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.476 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.476 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.476 [http-nio-8080-exec-9] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.488 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.488 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.488 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.488 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.488 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.488 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.488 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.488 [http-nio-8080-exec-10] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.498 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.498 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.498 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.498 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.498 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.498 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.498 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.498 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.517 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.517 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.517 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.517 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.517 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.517 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.517 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.517 [http-nio-8080-exec-8] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:01.528 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:01.528 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:01.528 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:01.528 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.528 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:01.528 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:01.528 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:01.528 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:06.592 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:06.592 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:06.592 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:06.592 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:06.592 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:06.592 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:06.592 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:06.592 [http-nio-8080-exec-3] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:06.609 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:06.609 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:06.609 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:06.609 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:06.609 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:06.609 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:06.609 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:06.609 [http-nio-8080-exec-2] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:06.620 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:06.620 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:06.620 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:06.620 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:06.620 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:06.620 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:06.620 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:06.620 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:21:06.628 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:21:06.628 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:21:06.628 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:21:06.628 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:06.628 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:21:06.628 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:21:06.628 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:21:06.628 [http-nio-8080-exec-5] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
